TIME,OPEN,HIGH ,LOW ,CLOSE
2019.09.03 16:46,1.09456,1.09482,1.09454,1.09456
2019.09.03 16:47,1.09456,1.09472,1.09448,1.0945
2019.09.03 16:48,1.0945,1.09467,1.09449,1.09451
2019.09.03 16:49,1.0945,1.09456,1.09433,1.09435
2019.09.03 16:50,1.09435,1.09443,1.09426,1.09433
2019.09.03 16:51,1.09433,1.09454,1.09429,1.09449
2019.09.03 16:52,1.0945,1.09451,1.09436,1.09448
2019.09.03 16:53,1.09448,1.09456,1.09441,1.09456
2019.09.03 16:54,1.09456,1.09456,1.0944,1.0944
2019.09.03 16:55,1.0944,1.09457,1.0944,1.09451
2019.09.03 16:56,1.09452,1.09456,1.09431,1.09444
2019.09.03 16:57,1.09444,1.09478,1.09444,1.09471
2019.09.03 16:58,1.0947,1.09481,1.09464,1.09477
2019.09.03 16:59,1.09476,1.09481,1.09459,1.09467
2019.09.03 17:00,1.09467,1.09673,1.09467,1.09646
2019.09.03 17:01,1.09645,1.09696,1.09618,1.09693
2019.09.03 17:02,1.09691,1.09715,1.09657,1.09659
2019.09.03 17:03,1.0966,1.09676,1.09643,1.09644
2019.09.03 17:04,1.09644,1.09713,1.09641,1.09707
2019.09.03 17:05,1.09707,1.09717,1.09667,1.09685
2019.09.03 17:06,1.09685,1.09706,1.09676,1.09693
2019.09.03 17:07,1.09694,1.09695,1.09667,1.09667
2019.09.03 17:08,1.09667,1.09675,1.0965,1.09654
2019.09.03 17:09,1.09654,1.09704,1.09654,1.09696
2019.09.03 17:10,1.09696,1.097,1.09654,1.09679
2019.09.03 17:11,1.09679,1.09691,1.09673,1.09689
2019.09.03 17:12,1.09689,1.09737,1.09689,1.09732
2019.09.03 17:13,1.09733,1.09736,1.09717,1.09727
2019.09.03 17:14,1.09729,1.09748,1.09719,1.09738
2019.09.03 17:15,1.09738,1.09742,1.09718,1.09732
2019.09.03 17:16,1.09732,1.09736,1.09709,1.09733
2019.09.03 17:17,1.09734,1.09754,1.09729,1.09731
2019.09.03 17:18,1.09731,1.09731,1.09711,1.09718
2019.09.03 17:19,1.09718,1.09718,1.09691,1.09692
2019.09.03 17:20,1.09692,1.097,1.09682,1.09687
2019.09.03 17:21,1.09687,1.09693,1.09679,1.09679
2019.09.03 17:22,1.09679,1.09691,1.09674,1.09688
2019.09.03 17:23,1.09688,1.09688,1.09667,1.09667
2019.09.03 17:24,1.09665,1.09672,1.09658,1.09659
2019.09.03 17:25,1.09659,1.0966,1.09652,1.09654
2019.09.03 17:26,1.09654,1.09661,1.09651,1.09654
2019.09.03 17:27,1.09654,1.09665,1.09637,1.0964
2019.09.03 17:28,1.0964,1.0964,1.09623,1.09629
2019.09.03 17:29,1.09629,1.09644,1.09622,1.09623
2019.09.03 17:30,1.09624,1.09655,1.09622,1.09655
2019.09.03 17:31,1.09655,1.09663,1.09651,1.09659
2019.09.03 17:32,1.09659,1.09664,1.09646,1.09649
2019.09.03 17:33,1.09649,1.09664,1.09646,1.09659
2019.09.03 17:34,1.0966,1.09675,1.09659,1.09668
2019.09.03 17:35,1.09668,1.09676,1.09661,1.09663
2019.09.03 17:36,1.09663,1.09671,1.09659,1.0966
2019.09.03 17:37,1.0966,1.0966,1.09645,1.09649
2019.09.03 17:38,1.09649,1.09661,1.09641,1.09654
2019.09.03 17:39,1.09654,1.09689,1.09654,1.09687
2019.09.03 17:40,1.09687,1.09693,1.09685,1.09692
2019.09.03 17:41,1.09693,1.09734,1.0969,1.09732
2019.09.03 17:42,1.09732,1.09733,1.09708,1.09718
2019.09.03 17:43,1.09718,1.09728,1.09706,1.09728
2019.09.03 17:44,1.09729,1.09736,1.09727,1.09734
2019.09.03 17:45,1.09734,1.09734,1.09719,1.09719
2019.09.03 17:46,1.09719,1.09734,1.09717,1.09731
2019.09.03 17:47,1.09731,1.09736,1.09723,1.09728
2019.09.03 17:48,1.09729,1.09729,1.09714,1.09717
2019.09.03 17:49,1.09717,1.09722,1.09715,1.0972
2019.09.03 17:50,1.0972,1.09737,1.09711,1.09717
2019.09.03 17:51,1.09717,1.09733,1.09708,1.09732
2019.09.03 17:52,1.09732,1.09787,1.09732,1.09782
2019.09.03 17:53,1.09783,1.09784,1.09751,1.09775
2019.09.03 17:54,1.09774,1.09776,1.09752,1.09775
2019.09.03 17:55,1.09776,1.09776,1.097,1.09702
2019.09.03 17:56,1.09702,1.09703,1.0966,1.09666
2019.09.03 17:57,1.09666,1.09667,1.09638,1.0964
2019.09.03 17:58,1.0964,1.09648,1.09614,1.09617
2019.09.03 17:59,1.09617,1.0964,1.0959,1.0959
2019.09.03 18:00,1.0959,1.09633,1.09588,1.09619
2019.09.03 18:01,1.09619,1.09633,1.09601,1.09616
2019.09.03 18:02,1.09618,1.09648,1.09618,1.09637
2019.09.03 18:03,1.09638,1.09644,1.09622,1.09623
2019.09.03 18:04,1.09623,1.0964,1.09621,1.09628
2019.09.03 18:05,1.09628,1.09642,1.09627,1.09637
2019.09.03 18:06,1.09637,1.09643,1.09626,1.09633
2019.09.03 18:07,1.09633,1.0964,1.0963,1.09637
2019.09.03 18:08,1.09637,1.09646,1.09635,1.09643
2019.09.03 18:09,1.09643,1.09643,1.09623,1.09625
2019.09.03 18:10,1.09625,1.09629,1.09611,1.09627
2019.09.03 18:11,1.09627,1.09644,1.09627,1.09641
2019.09.03 18:12,1.09641,1.09646,1.09635,1.09639
2019.09.03 18:13,1.09636,1.0966,1.09632,1.09657
2019.09.03 18:14,1.09657,1.09661,1.09634,1.0964
2019.09.03 18:15,1.0964,1.09644,1.09604,1.09614
2019.09.03 18:16,1.09615,1.09621,1.0961,1.09616
2019.09.03 18:17,1.09616,1.09642,1.09611,1.09633
2019.09.03 18:18,1.09634,1.09639,1.09634,1.09636
2019.09.03 18:19,1.09636,1.09641,1.09632,1.09634
2019.09.03 18:20,1.09634,1.0964,1.09606,1.09624
2019.09.03 18:21,1.09624,1.09633,1.09618,1.09628
2019.09.03 18:22,1.09628,1.09628,1.09595,1.09598
2019.09.03 18:23,1.09599,1.09615,1.09599,1.09604
2019.09.03 18:24,1.09604,1.09608,1.09596,1.09598
2019.09.03 18:25,1.09598,1.09606,1.09597,1.09601
2019.09.03 18:26,1.096,1.09608,1.09598,1.09602
2019.09.03 18:27,1.09602,1.09605,1.09597,1.09598
2019.09.03 18:28,1.09598,1.09699,1.09581,1.09605
2019.09.03 18:29,1.09605,1.09688,1.09605,1.0964
2019.09.03 18:30,1.0964,1.09651,1.09628,1.0965
2019.09.03 18:31,1.0965,1.09659,1.09622,1.09622
2019.09.03 18:32,1.09622,1.09624,1.096,1.09608
2019.09.03 18:33,1.09608,1.09632,1.09608,1.09616
2019.09.03 18:34,1.09616,1.0963,1.09614,1.09619
2019.09.03 18:35,1.09619,1.09625,1.09614,1.09619
2019.09.03 18:36,1.09619,1.09636,1.09617,1.09635
2019.09.03 18:37,1.09635,1.09651,1.09631,1.09644
2019.09.03 18:38,1.09642,1.09648,1.09634,1.09634
2019.09.03 18:39,1.09634,1.09643,1.09634,1.09637
2019.09.03 18:40,1.09637,1.09654,1.09637,1.09646
2019.09.03 18:41,1.09648,1.09655,1.09646,1.09654
2019.09.03 18:42,1.09654,1.09658,1.09652,1.09652
2019.09.03 18:43,1.09652,1.09653,1.09631,1.09649
2019.09.03 18:44,1.09649,1.0965,1.09637,1.09638
2019.09.03 18:45,1.09638,1.09644,1.09631,1.09644
2019.09.03 18:46,1.09645,1.09647,1.09631,1.09634
2019.09.03 18:47,1.09632,1.09638,1.09619,1.09624
2019.09.03 18:48,1.09624,1.09628,1.09601,1.09624
2019.09.03 18:49,1.09625,1.09634,1.09623,1.09628
2019.09.03 18:50,1.09628,1.09634,1.09626,1.09629
2019.09.03 18:51,1.09629,1.09635,1.09629,1.09634
2019.09.03 18:52,1.09634,1.09634,1.09624,1.09624
2019.09.03 18:53,1.09625,1.09625,1.0961,1.09616
2019.09.03 18:54,1.09616,1.09618,1.09601,1.09603
2019.09.03 18:55,1.09603,1.09623,1.09602,1.09622
2019.09.03 18:56,1.09623,1.09646,1.09623,1.09646
2019.09.03 18:57,1.09646,1.09665,1.09646,1.0966
2019.09.03 18:58,1.0966,1.09667,1.09659,1.09665
2019.09.03 18:59,1.09665,1.09672,1.09665,1.09667
2019.09.03 19:00,1.09667,1.09677,1.09665,1.0967
2019.09.03 19:01,1.0967,1.0967,1.09662,1.09662
2019.09.03 19:02,1.09662,1.09666,1.09651,1.09652
2019.09.03 19:03,1.09652,1.09652,1.09643,1.09645
2019.09.03 19:04,1.09645,1.09657,1.09644,1.09656
2019.09.03 19:05,1.09656,1.09666,1.09656,1.09665
2019.09.03 19:06,1.09665,1.09673,1.09665,1.09672
2019.09.03 19:07,1.09672,1.09675,1.09657,1.0966
2019.09.03 19:08,1.09661,1.09661,1.09646,1.09647
2019.09.03 19:09,1.09647,1.09653,1.09637,1.09651
2019.09.03 19:10,1.09651,1.09661,1.0965,1.0966
2019.09.03 19:11,1.09661,1.09661,1.09642,1.09645
2019.09.03 19:12,1.09645,1.09655,1.09636,1.09638
2019.09.03 19:13,1.09638,1.09638,1.09612,1.09628
2019.09.03 19:14,1.09628,1.09631,1.09622,1.09626
2019.09.03 19:15,1.09626,1.09627,1.09622,1.09627
2019.09.03 19:16,1.09627,1.09627,1.09616,1.09626
2019.09.03 19:17,1.09626,1.09632,1.09622,1.09632
2019.09.03 19:18,1.09632,1.09689,1.09632,1.09685
2019.09.03 19:19,1.09685,1.09689,1.09666,1.09673
2019.09.03 19:20,1.09673,1.097,1.09673,1.09689
2019.09.03 19:21,1.09689,1.09694,1.09686,1.09686
2019.09.03 19:22,1.09686,1.09693,1.09679,1.09685
2019.09.03 19:23,1.09685,1.09687,1.09669,1.0967
2019.09.03 19:24,1.0967,1.09681,1.09669,1.0968
2019.09.03 19:25,1.0968,1.09682,1.09672,1.09678
2019.09.03 19:26,1.09678,1.09686,1.09676,1.09679
2019.09.03 19:27,1.09679,1.09679,1.09669,1.09676
2019.09.03 19:28,1.09676,1.09686,1.09676,1.09681
2019.09.03 19:29,1.09681,1.09683,1.09679,1.09679
2019.09.03 19:30,1.09679,1.09681,1.09671,1.09674
2019.09.03 19:31,1.09674,1.09679,1.09672,1.09677
2019.09.03 19:32,1.09677,1.09681,1.09674,1.09678
2019.09.03 19:33,1.09678,1.09681,1.09669,1.0968
2019.09.03 19:34,1.0968,1.09685,1.0968,1.09684
2019.09.03 19:35,1.09685,1.09685,1.09665,1.09669
2019.09.03 19:36,1.09667,1.09669,1.09656,1.0966
2019.09.03 19:37,1.0966,1.09664,1.09656,1.09657
2019.09.03 19:38,1.09657,1.09662,1.09657,1.09662
2019.09.03 19:39,1.09663,1.0967,1.09656,1.09658
2019.09.03 19:40,1.09658,1.09663,1.09658,1.09661
2019.09.03 19:41,1.09661,1.09663,1.09661,1.09661
2019.09.03 19:42,1.09661,1.09662,1.09656,1.09658
2019.09.03 19:43,1.09658,1.09658,1.09657,1.09657
2019.09.03 19:44,1.09653,1.09672,1.09652,1.09669
2019.09.03 19:45,1.09669,1.09685,1.09663,1.09684
2019.09.03 19:46,1.09684,1.09692,1.09682,1.09687
2019.09.03 19:47,1.09689,1.09692,1.09673,1.09673
2019.09.03 19:48,1.09673,1.09677,1.09666,1.09677
2019.09.03 19:49,1.09677,1.09685,1.09672,1.09682
2019.09.03 19:50,1.09682,1.09692,1.09677,1.09677
2019.09.03 19:51,1.09676,1.09684,1.09676,1.09684
2019.09.03 19:52,1.09684,1.0969,1.09681,1.09683
2019.09.03 19:53,1.09683,1.0969,1.09681,1.09688
2019.09.03 19:54,1.09688,1.09699,1.09687,1.09697
2019.09.03 19:55,1.09697,1.09705,1.09692,1.09705
2019.09.03 19:56,1.09705,1.09716,1.09702,1.09711
2019.09.03 19:57,1.09711,1.09723,1.0971,1.09717
2019.09.03 19:58,1.09717,1.09721,1.09715,1.09716
2019.09.03 19:59,1.09716,1.09718,1.09696,1.09702
2019.09.03 20:00,1.09701,1.09703,1.09696,1.097
2019.09.03 20:01,1.097,1.09706,1.09696,1.09704
2019.09.03 20:02,1.09704,1.09708,1.09674,1.09687
2019.09.03 20:03,1.09687,1.097,1.09686,1.09698
2019.09.03 20:04,1.097,1.097,1.0969,1.09697
2019.09.03 20:05,1.09697,1.09704,1.09697,1.09703
2019.09.03 20:06,1.09702,1.09727,1.09702,1.09716
2019.09.03 20:07,1.09717,1.0972,1.0971,1.09715
2019.09.03 20:08,1.09715,1.09718,1.09706,1.0971
2019.09.03 20:09,1.0971,1.0971,1.09696,1.09698
2019.09.03 20:10,1.09698,1.09702,1.09696,1.09699
2019.09.03 20:11,1.09699,1.09704,1.09699,1.09704
2019.09.03 20:12,1.09704,1.09716,1.09704,1.0971
2019.09.03 20:13,1.0971,1.09711,1.09703,1.09703
2019.09.03 20:14,1.09701,1.09704,1.09697,1.09701
2019.09.03 20:15,1.09701,1.09707,1.09701,1.09701
2019.09.03 20:16,1.097,1.09707,1.09699,1.09707
2019.09.03 20:17,1.09706,1.09711,1.09701,1.09703
2019.09.03 20:18,1.09702,1.09708,1.09702,1.09707
2019.09.03 20:19,1.09707,1.09707,1.09704,1.09706
2019.09.03 20:20,1.09706,1.09711,1.09706,1.09711
2019.09.03 20:21,1.0971,1.09725,1.0971,1.09722
2019.09.03 20:22,1.09722,1.09736,1.09721,1.09731
2019.09.03 20:23,1.09732,1.09736,1.09722,1.09726
2019.09.03 20:24,1.09726,1.09728,1.09719,1.09724
2019.09.03 20:25,1.09724,1.09725,1.09713,1.09714
2019.09.03 20:26,1.09714,1.09716,1.09711,1.09711
2019.09.03 20:27,1.09711,1.09711,1.09703,1.09711
2019.09.03 20:28,1.09711,1.09718,1.09706,1.09718
2019.09.03 20:29,1.09717,1.09721,1.09715,1.09721
2019.09.03 20:30,1.0972,1.09722,1.09716,1.09718
2019.09.03 20:31,1.09718,1.09719,1.09715,1.09716
2019.09.03 20:32,1.09717,1.09717,1.09711,1.09711
2019.09.03 20:33,1.09711,1.09715,1.09711,1.09712
2019.09.03 20:34,1.09714,1.09716,1.09712,1.09712
2019.09.03 20:35,1.09712,1.09716,1.0971,1.0971
2019.09.03 20:36,1.0971,1.09712,1.09706,1.09708
2019.09.03 20:37,1.0971,1.0972,1.09706,1.0972
2019.09.03 20:38,1.09721,1.09722,1.09717,1.0972
2019.09.03 20:39,1.09721,1.09726,1.09717,1.09718
2019.09.03 20:40,1.09717,1.09718,1.09711,1.09711
2019.09.03 20:41,1.09711,1.09716,1.09709,1.09713
2019.09.03 20:42,1.09713,1.09724,1.09712,1.09724
2019.09.03 20:43,1.09724,1.09724,1.09716,1.09716
2019.09.03 20:44,1.09716,1.09719,1.09712,1.09715
2019.09.03 20:45,1.09715,1.09715,1.09702,1.09704
2019.09.03 20:46,1.09704,1.0971,1.09701,1.09709
2019.09.03 20:47,1.09709,1.09709,1.09699,1.09702
2019.09.03 20:48,1.09701,1.09707,1.09701,1.09701
2019.09.03 20:49,1.09701,1.09701,1.09687,1.09694
2019.09.03 20:50,1.09694,1.09701,1.09694,1.097
2019.09.03 20:51,1.097,1.09703,1.097,1.09701
2019.09.03 20:52,1.09701,1.09701,1.09699,1.097
2019.09.03 20:53,1.097,1.09711,1.09699,1.09709
2019.09.03 20:54,1.0971,1.09716,1.09703,1.09704
2019.09.03 20:55,1.09704,1.09704,1.09696,1.09696
2019.09.03 20:56,1.09696,1.09702,1.09696,1.09702
2019.09.03 20:57,1.09702,1.09705,1.097,1.09703
2019.09.03 20:58,1.09703,1.09718,1.09703,1.09717
2019.09.03 20:59,1.09717,1.09728,1.09716,1.09721
2019.09.03 21:00,1.09721,1.09722,1.09715,1.09715
2019.09.03 21:01,1.09715,1.09722,1.09715,1.09722
2019.09.03 21:02,1.09722,1.09725,1.09716,1.09717
2019.09.03 21:03,1.09717,1.09717,1.09712,1.09716
2019.09.03 21:04,1.09716,1.09722,1.09714,1.0972
2019.09.03 21:05,1.0972,1.09734,1.0972,1.0973
2019.09.03 21:06,1.0973,1.09737,1.0973,1.09737
2019.09.03 21:07,1.09737,1.09737,1.09732,1.09732
2019.09.03 21:08,1.09732,1.09736,1.09727,1.09727
2019.09.03 21:09,1.09727,1.09728,1.09727,1.09728
2019.09.03 21:10,1.09728,1.09733,1.09727,1.09731
2019.09.03 21:11,1.09731,1.09732,1.09727,1.09731
2019.09.03 21:12,1.09731,1.09732,1.0973,1.0973
2019.09.03 21:13,1.0973,1.09734,1.09727,1.09734
2019.09.03 21:14,1.09734,1.09742,1.09731,1.0974
2019.09.03 21:15,1.09739,1.0974,1.09736,1.09739
2019.09.03 21:16,1.09739,1.09742,1.09727,1.09742
2019.09.03 21:17,1.09741,1.09753,1.09734,1.09735
2019.09.03 21:18,1.09735,1.09735,1.09722,1.09722
2019.09.03 21:19,1.09722,1.09731,1.09718,1.09731
2019.09.03 21:20,1.09731,1.09731,1.09729,1.09731
2019.09.03 21:21,1.09731,1.09749,1.09731,1.09749
2019.09.03 21:22,1.09749,1.0975,1.09746,1.09746
2019.09.03 21:23,1.09746,1.0975,1.09746,1.09746
2019.09.03 21:24,1.09746,1.09747,1.09736,1.09736
2019.09.03 21:25,1.09736,1.09737,1.09732,1.09733
2019.09.03 21:26,1.09733,1.09733,1.09726,1.09726
2019.09.03 21:27,1.09725,1.09725,1.09717,1.0972
2019.09.03 21:28,1.0972,1.09722,1.09717,1.09721
2019.09.03 21:29,1.09721,1.09722,1.09717,1.09719
2019.09.03 21:30,1.09719,1.0972,1.09716,1.09716
2019.09.03 21:31,1.09716,1.09717,1.09707,1.09714
2019.09.03 21:32,1.09714,1.0972,1.09712,1.09719
2019.09.03 21:33,1.09718,1.09724,1.09713,1.09715
2019.09.03 21:34,1.09715,1.09719,1.09714,1.09718
2019.09.03 21:35,1.09718,1.09729,1.09718,1.09722
2019.09.03 21:36,1.0972,1.0972,1.09717,1.09717
2019.09.03 21:37,1.09718,1.09719,1.09717,1.09719
2019.09.03 21:38,1.09718,1.09721,1.09717,1.0972
2019.09.03 21:39,1.0972,1.0972,1.09715,1.09716
2019.09.03 21:40,1.09717,1.09718,1.09708,1.09717
2019.09.03 21:41,1.09717,1.09724,1.09716,1.0972
2019.09.03 21:42,1.0972,1.0972,1.09709,1.09711
2019.09.03 21:43,1.09711,1.09714,1.09701,1.09706
2019.09.03 21:44,1.09706,1.09708,1.09705,1.09706
2019.09.03 21:45,1.09707,1.09707,1.09701,1.09707
2019.09.03 21:46,1.09707,1.09707,1.09698,1.09698
2019.09.03 21:47,1.09698,1.097,1.09696,1.09697
2019.09.03 21:48,1.09697,1.09697,1.09686,1.09688
2019.09.03 21:49,1.09688,1.09688,1.09678,1.09682
2019.09.03 21:50,1.09682,1.09683,1.09666,1.09672
2019.09.03 21:51,1.09672,1.09674,1.09665,1.09667
2019.09.03 21:52,1.09667,1.09668,1.09667,1.09667
2019.09.03 21:53,1.09667,1.09667,1.09664,1.09664
2019.09.03 21:54,1.09664,1.09665,1.09655,1.09659
2019.09.03 21:55,1.09659,1.09662,1.09649,1.09654
2019.09.03 21:56,1.09654,1.09664,1.09652,1.09652
2019.09.03 21:57,1.09652,1.09658,1.09651,1.09654
2019.09.03 21:58,1.09654,1.09664,1.09654,1.09664
2019.09.03 21:59,1.09664,1.09676,1.09659,1.09669
2019.09.03 22:00,1.0967,1.0967,1.0965,1.09654
2019.09.03 22:01,1.09654,1.09655,1.09648,1.0965
2019.09.03 22:02,1.0965,1.09654,1.09647,1.09652
2019.09.03 22:03,1.09653,1.09654,1.09648,1.09651
2019.09.03 22:04,1.09651,1.09657,1.09651,1.09654
2019.09.03 22:05,1.09654,1.09656,1.09652,1.09656
2019.09.03 22:06,1.09656,1.09661,1.09656,1.0966
2019.09.03 22:07,1.0966,1.0967,1.0966,1.09666
2019.09.03 22:08,1.09665,1.09668,1.09661,1.09665
2019.09.03 22:09,1.09665,1.09672,1.09664,1.0967
2019.09.03 22:10,1.0967,1.09682,1.0967,1.0968
2019.09.03 22:11,1.0968,1.09688,1.0968,1.09686
2019.09.03 22:12,1.09686,1.09689,1.09682,1.09683
2019.09.03 22:13,1.09683,1.09689,1.09682,1.09685
2019.09.03 22:14,1.09685,1.09685,1.0968,1.0968
2019.09.03 22:15,1.0968,1.09681,1.09674,1.0968
2019.09.03 22:16,1.0968,1.09687,1.09678,1.09686
2019.09.03 22:17,1.09686,1.09686,1.09682,1.09685
2019.09.03 22:18,1.09685,1.09685,1.09683,1.09684
2019.09.03 22:19,1.09685,1.09691,1.09684,1.0969
2019.09.03 22:20,1.0969,1.09692,1.09685,1.0969
2019.09.03 22:21,1.0969,1.09692,1.09689,1.0969
2019.09.03 22:22,1.0969,1.09696,1.0969,1.09695
2019.09.03 22:23,1.09695,1.09697,1.09692,1.09694
2019.09.03 22:24,1.09694,1.09695,1.0969,1.09692
2019.09.03 22:25,1.09692,1.09701,1.09692,1.09701
2019.09.03 22:26,1.09701,1.09706,1.09699,1.09706
2019.09.03 22:27,1.09706,1.09706,1.09693,1.097
2019.09.03 22:28,1.097,1.09705,1.09696,1.09703
2019.09.03 22:29,1.09702,1.0971,1.09702,1.09706
2019.09.03 22:30,1.09706,1.09716,1.09704,1.09715
2019.09.03 22:31,1.09715,1.09721,1.09715,1.09721
2019.09.03 22:32,1.09721,1.09726,1.09721,1.09725
2019.09.03 22:33,1.09729,1.09732,1.09724,1.09725
2019.09.03 22:34,1.09725,1.09728,1.09716,1.09718
2019.09.03 22:35,1.09718,1.0972,1.09714,1.09714
2019.09.03 22:36,1.09714,1.09717,1.09714,1.09714
2019.09.03 22:37,1.09714,1.09718,1.09713,1.09714
2019.09.03 22:38,1.09714,1.09715,1.09714,1.09714
2019.09.03 22:39,1.09714,1.09725,1.09714,1.09725
2019.09.03 22:40,1.09726,1.0973,1.09725,1.09729
2019.09.03 22:41,1.09729,1.0973,1.09725,1.09729
2019.09.03 22:42,1.09729,1.0973,1.09728,1.09729
2019.09.03 22:43,1.09729,1.09729,1.09719,1.09724
2019.09.03 22:44,1.09724,1.09729,1.0972,1.09727
2019.09.03 22:45,1.09727,1.09729,1.09724,1.09725
2019.09.03 22:46,1.09725,1.09725,1.09714,1.09714
2019.09.03 22:47,1.09714,1.09714,1.09712,1.09714
2019.09.03 22:48,1.09714,1.09717,1.09714,1.09717
2019.09.03 22:49,1.09717,1.09719,1.09717,1.09719
2019.09.03 22:50,1.09719,1.0973,1.09716,1.09718
2019.09.03 22:51,1.09718,1.09722,1.09717,1.09721
2019.09.03 22:52,1.09721,1.09725,1.09718,1.09721
2019.09.03 22:53,1.0972,1.09722,1.0971,1.09712
2019.09.03 22:54,1.09712,1.09712,1.097,1.09701
2019.09.03 22:55,1.09701,1.09706,1.09701,1.09704
2019.09.03 22:56,1.09704,1.09708,1.09702,1.09706
2019.09.03 22:57,1.09706,1.09709,1.09702,1.09703
2019.09.03 22:58,1.09703,1.09704,1.09697,1.09698
2019.09.03 22:59,1.09696,1.09696,1.09678,1.09679
2019.09.03 23:00,1.0968,1.09685,1.09671,1.0968
2019.09.03 23:01,1.0968,1.09682,1.09676,1.09679
2019.09.03 23:02,1.09679,1.0968,1.09674,1.09677
2019.09.03 23:03,1.09677,1.09679,1.09677,1.09677
2019.09.03 23:04,1.09677,1.09683,1.09677,1.09682
2019.09.03 23:05,1.09682,1.09683,1.0968,1.09681
2019.09.03 23:06,1.09681,1.09684,1.09681,1.09684
2019.09.03 23:07,1.09684,1.09685,1.09681,1.09685
2019.09.03 23:08,1.09685,1.09685,1.09684,1.09685
2019.09.03 23:09,1.09685,1.09687,1.09684,1.09686
2019.09.03 23:10,1.09686,1.09686,1.09678,1.09678
2019.09.03 23:11,1.09678,1.09678,1.0967,1.09674
2019.09.03 23:12,1.09675,1.09675,1.09673,1.09674
2019.09.03 23:13,1.09674,1.09675,1.09673,1.09673
2019.09.03 23:14,1.09673,1.09673,1.0967,1.09672
2019.09.03 23:15,1.09672,1.09674,1.09667,1.09671
2019.09.03 23:16,1.09671,1.09671,1.0967,1.0967
2019.09.03 23:17,1.09671,1.09671,1.09669,1.0967
2019.09.03 23:18,1.0967,1.09671,1.0967,1.09671
2019.09.03 23:19,1.09671,1.09671,1.0967,1.0967
2019.09.03 23:20,1.0967,1.09671,1.0967,1.0967
2019.09.03 23:21,1.0967,1.09671,1.09666,1.09671
2019.09.03 23:22,1.09671,1.09674,1.09671,1.09673
2019.09.03 23:23,1.09673,1.09673,1.0967,1.0967
2019.09.03 23:24,1.0967,1.09671,1.0967,1.0967
2019.09.03 23:25,1.0967,1.0967,1.09669,1.0967
2019.09.03 23:26,1.0967,1.09674,1.0967,1.09674
2019.09.03 23:27,1.09674,1.09674,1.0967,1.09671
2019.09.03 23:28,1.09671,1.09674,1.09671,1.09671
2019.09.03 23:29,1.09671,1.09678,1.09671,1.09671
2019.09.03 23:30,1.09671,1.09671,1.09665,1.0967
2019.09.03 23:31,1.0967,1.09671,1.0967,1.09671
2019.09.03 23:32,1.09671,1.09678,1.0967,1.09675
2019.09.03 23:33,1.09675,1.09676,1.09671,1.09672
2019.09.03 23:34,1.09672,1.09677,1.09671,1.09674
2019.09.03 23:35,1.09675,1.09676,1.09674,1.09675
2019.09.03 23:36,1.09675,1.09685,1.09675,1.09683
2019.09.03 23:37,1.09683,1.09691,1.09683,1.09691
2019.09.03 23:38,1.09695,1.097,1.09693,1.09698
2019.09.03 23:39,1.09696,1.09696,1.0969,1.09694
2019.09.03 23:40,1.09694,1.097,1.09694,1.09699
2019.09.03 23:41,1.09699,1.09703,1.09699,1.09703
2019.09.03 23:42,1.09703,1.09706,1.09699,1.09706
2019.09.03 23:43,1.09706,1.09711,1.09706,1.09709
2019.09.03 23:44,1.09709,1.09724,1.09709,1.09724
2019.09.03 23:45,1.09724,1.09724,1.09719,1.09721
2019.09.03 23:46,1.0972,1.09743,1.0972,1.09743
2019.09.03 23:47,1.0974,1.0974,1.09736,1.09737
2019.09.03 23:48,1.09738,1.09738,1.09732,1.09732
2019.09.03 23:49,1.09734,1.0974,1.09733,1.09738
2019.09.03 23:50,1.09738,1.09739,1.09732,1.09739
2019.09.03 23:51,1.09741,1.09742,1.09738,1.0974
2019.09.03 23:52,1.0974,1.0974,1.09738,1.09739
2019.09.03 23:53,1.09739,1.09743,1.09739,1.09741
2019.09.03 23:54,1.09739,1.09748,1.09739,1.09746
2019.09.03 23:55,1.09745,1.09745,1.09735,1.09735
2019.09.03 23:56,1.0974,1.09753,1.09739,1.09752
2019.09.03 23:57,1.09753,1.09753,1.09748,1.09749
2019.09.03 23:58,1.09747,1.09755,1.09719,1.09733
2019.09.03 23:59,1.09735,1.09737,1.09726,1.09733
2019.09.04 00:00,1.09737,1.09739,1.09736,1.09737
2019.09.04 00:01,1.09722,1.09724,1.0972,1.09724
2019.09.04 00:02,1.09728,1.09741,1.09728,1.09729
2019.09.04 00:03,1.0972,1.09732,1.0972,1.09732
2019.09.04 00:04,1.09729,1.09736,1.09729,1.09736
2019.09.04 00:05,1.09738,1.09738,1.09732,1.09732
2019.09.04 00:06,1.09734,1.09737,1.09733,1.09737
2019.09.04 00:07,1.09737,1.09743,1.09737,1.0974
2019.09.04 00:08,1.09737,1.0974,1.09737,1.0974
2019.09.04 00:09,1.09735,1.0974,1.09725,1.09733
2019.09.04 00:10,1.09733,1.09739,1.0973,1.09736
2019.09.04 00:11,1.09738,1.09738,1.0973,1.0973
2019.09.04 00:12,1.09728,1.09752,1.09727,1.09752
2019.09.04 00:13,1.09734,1.09734,1.09727,1.09728
2019.09.04 00:14,1.09729,1.09731,1.09729,1.09731
2019.09.04 00:15,1.09725,1.09732,1.09725,1.09731
2019.09.04 00:16,1.09731,1.09756,1.09731,1.09756
